 4.32800000e-08  7.95294118e-01  4.32800000e-08  7.58263200e-01  4.32800000e-08  7.57647059e-01 
 4.42800000e-08  7.67058824e-01  4.42800000e-08  7.38590731e-01  4.42800000e-08  7.38823529e-01 
 4.52800000e-08  7.38823529e-01  4.52800000e-08  7.18233634e-01  4.52800000e-08  7.20000000e-01 
 4.62800000e-08  7.10588235e-01  4.62800000e-08  6.97359125e-01  4.62800000e-08  6.96470588e-01 
 4.72800000e-08  6.82352941e-01  4.72800000e-08  6.76114015e-01  4.72800000e-08  6.77647059e-01 
 4.82800000e-08  6.54117647e-01  4.82800000e-08  6.54626228e-01  4.82800000e-08  6.54117647e-01 
 4.92800000e-08  6.25882353e-01  4.92800000e-08  6.33006296e-01  4.92800000e-08  6.35294118e-01 
 5.02800000e-08  5.92941176e-01  5.02800000e-08  6.11072072e-01  5.02800000e-08  6.11764706e-01 
 5.12800000e-08  5.64705882e-01  5.12800000e-08  5.88935872e-01  5.12800000e-08  5.88235294e-01 
 5.22800000e-08  5.36470588e-01  5.22800000e-08  5.66971244e-01  5.22800000e-08  5.64705882e-01 
 5.32800000e-08  5.08235294e-01  5.32800000e-08  5.45228823e-01  5.32800000e-08  5.45882353e-01 
 5.42800000e-08  4.75294118e-01  5.42800000e-08  5.23471908e-01  5.42800000e-08  5.22352941e-01 
 5.52800000e-08  4.47058824e-01  5.52800000e-08  5.01763397e-01  5.52800000e-08  5.03529412e-01 
 5.62800000e-08  4.23529412e-01  5.62800000e-08  4.80709076e-01  5.62800000e-08  4.80000000e-01 
 5.72800000e-08  3.95294118e-01  5.72800000e-08  4.60287487e-01  5.72800000e-08  4.61176471e-01 
 5.82800000e-08  3.67058824e-01  5.82800000e-08  4.40196579e-01  5.82800000e-08  4.42352941e-01 
 5.92800000e-08  3.43529412e-01  5.92800000e-08  4.20716848e-01  5.92800000e-08  4.18823529e-01 
 6.02800000e-08  3.20000000e-01  6.02800000e-08  4.02092099e-01  6.02800000e-08  4.00000000e-01 
 6.12800000e-08  2.96470588e-01  6.12800000e-08  3.84255780e-01  6.12800000e-08  3.85882353e-01 
 6.22800000e-08  2.72941176e-01  6.22800000e-08  3.67142697e-01  6.22800000e-08  3.67058824e-01 
 6.32800000e-08  2.54117647e-01  6.32800000e-08  3.50966309e-01  6.32800000e-08  3.52941176e-01 
 6.42800000e-08  2.35294118e-01  6.42800000e-08  3.35910195e-01  6.42800000e-08  3.34117647e-01 
 6.52800000e-08  2.16470588e-01  6.52800000e-08  3.21854010e-01  6.52800000e-08  3.20000000e-01 
 6.62800000e-08  2.02352941e-01  6.62800000e-08  3.08961561e-01  6.62800000e-08  3.10588235e-01 
 6.72800000e-08  1.88235294e-01  6.72800000e-08  2.97371982e-01  6.72800000e-08  2.96470588e-01 
 6.82800000e-08  1.74117647e-01  6.82800000e-08  2.86925383e-01  6.82800000e-08  2.87058824e-01 
 6.92800000e-08  1.60000000e-01  6.92800000e-08  2.77473859e-01  6.92800000e-08  2.77647059e-01 
 7.02800000e-08  1.50588235e-01  7.02800000e-08  2.69158070e-01  7.02800000e-08  2.68235294e-01 
 7.12800000e-08  1.45882353e-01  7.12800000e-08  2.62374735e-01  7.12800000e-08  2.63529412e-01 
 7.22800000e-08  1.36470588e-01  7.22800000e-08  2.56916157e-01  7.22800000e-08  2.58823529e-01 
 7.32800000e-08  1.36470588e-01  7.32800000e-08  2.52868938e-01  7.32800000e-08  2.54117647e-01 
 7.42800000e-08  1.31764706e-01  7.42800000e-08  2.50304209e-01  7.42800000e-08  2.49411765e-01 
 7.52800000e-08  1.31764706e-01  7.52800000e-08  2.49002850e-01  7.52800000e-08  2.49411765e-01 
 7.62800000e-08  1.31764706e-01  7.62800000e-08  2.49042323e-01  7.62800000e-08  2.49411765e-01 
 7.72800000e-08  1.36470588e-01  7.72800000e-08  2.50487115e-01  7.72800000e-08  2.49411765e-01 
 7.82800000e-08  1.41176471e-01  7.82800000e-08  2.53389928e-01  7.82800000e-08  2.54117647e-01 
 7.92800000e-08  1.50588235e-01  7.92800000e-08  2.57793042e-01  7.92800000e-08  2.58823529e-01 
 8.02800000e-08  1.55294118e-01  8.02800000e-08  2.63452601e-01  8.02800000e-08  2.63529412e-01 
 8.12800000e-08  1.69411765e-01  8.12800000e-08  2.70425554e-01  8.12800000e-08  2.68235294e-01 
 8.22800000e-08  1.78823529e-01  8.22800000e-08  2.78759199e-01  8.22800000e-08  2.77647059e-01 
 8.32800000e-08  1.92941176e-01  8.32800000e-08  2.88215765e-01  8.32800000e-08  2.87058824e-01 
 8.42800000e-08  2.11764706e-01  8.42800000e-08  2.99135389e-01  8.42800000e-08  3.01176471e-01 
 8.52800000e-08  2.25882353e-01  8.52800000e-08  3.11263533e-01  8.52800000e-08  3.10588235e-01 
 8.62800000e-08  2.44705882e-01  8.62800000e-08  3.24371956e-01  8.62800000e-08  3.24705882e-01 
 8.72800000e-08  2.63529412e-01  8.72800000e-08  3.38533721e-01  8.72800000e-08  3.38823529e-01 
 8.82800000e-08  2.87058824e-01  8.82800000e-08  3.53812955e-01  8.82800000e-08  3.52941176e-01 
 8.92800000e-08  3.10588235e-01  8.92800000e-08  3.70265395e-01  8.92800000e-08  3.71764706e-01 
 9.02800000e-08  3.34117647e-01  9.02800000e-08  3.87662433e-01  9.02800000e-08  3.85882353e-01 
 9.12800000e-08  3.57647059e-01  9.12800000e-08  4.05800605e-01  9.12800000e-08  4.04705882e-01 
 9.22800000e-08  3.81176471e-01  9.22800000e-08  4.24499981e-01  9.22800000e-08  4.23529412e-01 
 9.32800000e-08  4.09411765e-01  9.32800000e-08  4.43879293e-01  9.32800000e-08  4.42352941e-01 
 9.42800000e-08  4.37647059e-01  9.42800000e-08  4.64045336e-01  9.42800000e-08  4.65882353e-01 
 9.52800000e-08  4.65882353e-01  9.52800000e-08  4.84816981e-01  9.52800000e-08  4.84705882e-01 
 9.62800000e-08  4.94117647e-01  9.62800000e-08  5.06034683e-01  9.62800000e-08  5.08235294e-01 
 9.72800000e-08  5.22352941e-01  9.72800000e-08  5.27558916e-01  9.72800000e-08  5.27058824e-01 
 9.82800000e-08  5.50588235e-01  9.82800000e-08  5.49268638e-01  9.82800000e-08  5.50588235e-01 
 9.92800000e-08  5.78823529e-01  9.92800000e-08  5.71059774e-01  9.92800000e-08  5.69411765e-01 
 1.00280000e-07  6.11764706e-01  1.00280000e-07  5.93120494e-01  1.00280000e-07  5.92941176e-01 
 1.01280000e-07  6.40000000e-01  1.01280000e-07  6.15344079e-01  1.01280000e-07  6.16470588e-01 
 1.02280000e-07  6.68235294e-01  1.02280000e-07  6.37362141e-01  1.02280000e-07  6.35294118e-01 
 1.03280000e-07  6.96470588e-01  1.03280000e-07  6.59128791e-01  1.03280000e-07  6.58823529e-01 
 1.04280000e-07  7.29411765e-01  1.04280000e-07  6.80885060e-01  1.04280000e-07  6.82352941e-01 
 1.05280000e-07  7.57647059e-01  1.05280000e-07  7.02571987e-01  1.05280000e-07  7.01176471e-01 
 1.06280000e-07  7.81176471e-01  1.06280000e-07  7.23587345e-01  1.06280000e-07  7.24705882e-01 
 1.07280000e-07  8.09411765e-01  1.07280000e-07  7.43955790e-01  1.07280000e-07  7.43529412e-01 
 1.08280000e-07  8.37647059e-01  1.08280000e-07  7.63982229e-01  1.08280000e-07  7.62352941e-01 
 1.09280000e-07  8.61176471e-01  1.09280000e-07  7.83388705e-01  1.09280000e-07  7.81176471e-01 
 1.10280000e-07  8.84705882e-01  1.10280000e-07  8.01933649e-01  1.10280000e-07  8.00000000e-01 
 1.11280000e-07  9.08235294e-01  1.11280000e-07  8.19685576e-01  1.11280000e-07  8.18823529e-01 
 1.12280000e-07  9.31764706e-01  1.12280000e-07  8.36711384e-01  1.12280000e-07  8.37647059e-01 
 1.13280000e-07  9.50588235e-01  1.13280000e-07  8.52799084e-01  1.13280000e-07  8.51764706e-01 
 1.14280000e-07  9.69411765e-01  1.14280000e-07  8.67766349e-01  1.14280000e-07  8.65882353e-01 
 1.15280000e-07  9.88235294e-01  1.15280000e-07  8.81734581e-01  1.15280000e-07  8.80000000e-01 
 1.16280000e-07  1.00235294e+00  1.16280000e-07  8.94540853e-01  1.16280000e-07  8.94117647e-01 
 1.17280000e-07  1.01647059e+00  1.17280000e-07  9.06046751e-01  1.17280000e-07  9.08235294e-01 
 1.18280000e-07  1.03058824e+00  1.18280000e-07  9.16412741e-01  1.18280000e-07  9.17647059e-01 
 1.19280000e-07  1.04470588e+00  1.19280000e-07  9.25787181e-01  1.19280000e-07  9.27058824e-01 
 1.20280000e-07  1.05411765e+00  1.20280000e-07  9.34029748e-01  1.20280000e-07  9.31764706e-01 
 1.21280000e-07  1.05882353e+00  1.21280000e-07  9.40743963e-01  1.21280000e-07  9.41176471e-01 
 1.22280000e-07  1.06823529e+00  1.22280000e-07  9.46137678e-01  1.22280000e-07  9.45882353e-01 
 1.23280000e-07  1.06823529e+00  1.23280000e-07  9.50124372e-01  1.23280000e-07  9.50588235e-01 
 1.24280000e-07  1.07294118e+00  1.24280000e-07  9.52632931e-01  1.24280000e-07  9.50588235e-01 
 1.25280000e-07  1.07294118e+00  1.25280000e-07  9.53882439e-01  1.25280000e-07  9.55294118e-01 
 1.26280000e-07  1.07294118e+00  1.26280000e-07  9.53795355e-01  1.26280000e-07  9.55294118e-01 
 1.27280000e-07  1.06823529e+00  1.27280000e-07  9.52307073e-01  1.27280000e-07  9.50588235e-01 
 1.28280000e-07  1.06352941e+00  1.28280000e-07  9.49364747e-01  1.28280000e-07  9.50588235e-01 
 1.29280000e-07  1.05411765e+00  1.29280000e-07  9.44925927e-01  1.29280000e-07  9.45882353e-01 
 1.30280000e-07  1.04941176e+00  1.30280000e-07  9.39234281e-01  1.30280000e-07  9.41176471e-01 
 1.31280000e-07  1.03529412e+00  1.31280000e-07  9.32232662e-01  1.31280000e-07  9.31764706e-01 
 1.32280000e-07  1.02588235e+00  1.32280000e-07  9.23873565e-01  1.32280000e-07  9.22352941e-01 
 1.33280000e-07  1.01176471e+00  1.33280000e-07  9.14394548e-01  1.33280000e-07  9.12941176e-01 
 1.34280000e-07  9.92941176e-01  1.34280000e-07  9.03455261e-01  1.34280000e-07  9.03529412e-01 
 1.35280000e-07  9.78823529e-01  1.35280000e-07  8.91310029e-01  1.35280000e-07  8.89411765e-01 
 1.36280000e-07  9.60000000e-01  1.36280000e-07  8.78186886e-01  1.36280000e-07  8.80000000e-01 
 1.37280000e-07  9.41176471e-01  1.37280000e-07  8.64012565e-01  1.37280000e-07  8.65882353e-01 
 1.38280000e-07  9.17647059e-01  1.38280000e-07  8.48722743e-01  1.38280000e-07  8.47058824e-01 
 1.39280000e-07  8.94117647e-01  1.39280000e-07  8.32261495e-01  1.39280000e-07  8.32941176e-01 
 1.40280000e-07  8.70588235e-01  1.40280000e-07  8.14857251e-01  1.40280000e-07  8.14117647e-01 
 1.41280000e-07  8.47058824e-01  1.41280000e-07  7.96713305e-01  1.41280000e-07  7.95294118e-01 
 1.42280000e-07  8.23529412e-01  1.42280000e-07  7.78009426e-01  1.42280000e-07  7.76470588e-01 
 1.43280000e-07  7.95294118e-01  1.43280000e-07  7.58626737e-01  1.43280000e-07  7.57647059e-01 
 1.44280000e-07  7.67058824e-01  1.44280000e-07  7.38458302e-01  1.44280000e-07  7.38823529e-01 
 1.45280000e-07  7.38823529e-01  1.45280000e-07  7.17685123e-01  1.45280000e-07  7.20000000e-01 
 1.46280000e-07  7.10588235e-01  1.46280000e-07  6.96466627e-01  1.46280000e-07  6.96470588e-01 
 1.47280000e-07  6.82352941e-01  1.47280000e-07  6.74942232e-01  1.47280000e-07  6.72941176e-01 
 1.48280000e-07  6.54117647e-01  1.48280000e-07  6.53232883e-01  1.48280000e-07  6.54117647e-01 
 1.49280000e-07  6.25882353e-01  1.49280000e-07  6.31442566e-01  1.49280000e-07  6.30588235e-01 
 1.50280000e-07  5.92941176e-01  1.50280000e-07  6.09383030e-01  1.50280000e-07  6.07058824e-01 
 1.51280000e-07  5.64705882e-01  1.51280000e-07  5.87160923e-01  1.51280000e-07  5.88235294e-01 
 1.52280000e-07  5.36470588e-01  1.52280000e-07  5.65144570e-01  1.52280000e-07  5.64705882e-01 
 1.53280000e-07  5.08235294e-01  1.53280000e-07  5.43379803e-01  1.53280000e-07  5.41176471e-01 
 1.54280000e-07  4.75294118e-01  1.54280000e-07  5.21625542e-01  1.54280000e-07  5.22352941e-01 
 1.55280000e-07  4.47058824e-01  1.55280000e-07  4.99940705e-01  1.55280000e-07  4.98823529e-01 
 1.56280000e-07  4.23529412e-01  1.56280000e-07  4.78927481e-01  1.56280000e-07  4.80000000e-01 
 1.57280000e-07  3.95294118e-01  1.57280000e-07  4.58561183e-01  1.57280000e-07  4.56470588e-01 
 1.58280000e-07  3.67058824e-01  1.58280000e-07  4.38536878e-01  1.58280000e-07  4.37647059e-01 
 1.59280000e-07  3.43529412e-01  1.59280000e-07  4.19132499e-01  1.59280000e-07  4.18823529e-01 
 1.60280000e-07  3.20000000e-01  1.60280000e-07  4.00589596e-01  1.60280000e-07  4.00000000e-01 
 1.61280000e-07  2.96470588e-01  1.61280000e-07  3.82839641e-01  1.61280000e-07  3.81176471e-01 
 1.62280000e-07  2.72941176e-01  1.62280000e-07  3.65815721e-01  1.62280000e-07  3.67058824e-01 
 1.63280000e-07  2.54117647e-01  1.63280000e-07  3.49729819e-01  1.63280000e-07  3.48235294e-01 
 1.64280000e-07  2.35294118e-01  1.64280000e-07  3.34764256e-01  1.64280000e-07  3.34117647e-01 
 1.65280000e-07  2.16470588e-01  1.65280000e-07  3.20797622e-01  1.65280000e-07  3.20000000e-01 
 1.66280000e-07  2.02352941e-01  1.66280000e-07  3.07992845e-01  1.66280000e-07  3.05882353e-01 
 1.67280000e-07  1.88235294e-01  1.67280000e-07  2.96488336e-01  1.67280000e-07  2.96470588e-01 
 1.68280000e-07  1.74117647e-01  1.68280000e-07  2.86123630e-01  1.68280000e-07  2.87058824e-01 
 1.69280000e-07  1.60000000e-01  1.69280000e-07  2.76750373e-01  1.69280000e-07  2.77647059e-01 
 1.70280000e-07  1.50588235e-01  1.70280000e-07  2.68508886e-01  1.70280000e-07  2.68235294e-01 
 1.71280000e-07  1.45882353e-01  1.71280000e-07  2.61795655e-01  1.71280000e-07  2.63529412e-01 
 1.72280000e-07  1.36470588e-01  1.72280000e-07  2.56402830e-01  1.72280000e-07  2.54117647e-01 
 1.73280000e-07  1.36470588e-01  1.73280000e-07  2.52416938e-01  1.73280000e-07  2.54117647e-01 
 1.74280000e-07  1.31764706e-01  1.74280000e-07  2.49909097e-01  1.74280000e-07  2.49411765e-01 
 1.75280000e-07  1.31764706e-01  1.75280000e-07  2.48660228e-01  1.75280000e-07  2.49411765e-01 
 1.76280000e-07  1.31764706e-01  1.76280000e-07  2.48747876e-01  1.76280000e-07  2.49411765e-01 
 1.77280000e-07  1.36470588e-01  1.77280000e-07  2.50236653e-01  1.77280000e-07  2.49411765e-01 
 1.78280000e-07  1.41176471e-01  1.78280000e-07  2.53179410e-01  1.78280000e-07  2.54117647e-01 
 1.79280000e-07  1.50588235e-01  1.79280000e-07  2.57618604e-01  1.79280000e-07  2.58823529e-01 
 1.80280000e-07  1.55294118e-01  1.80280000e-07  2.63310569e-01  1.80280000e-07  2.63529412e-01 
 1.81280000e-07  1.69411765e-01  1.81280000e-07  2.70312457e-01  1.81280000e-07  2.68235294e-01 
 1.82280000e-07  1.78823529e-01  1.82280000e-07  2.78671780e-01  1.82280000e-07  2.77647059e-01 
 1.83280000e-07  1.92941176e-01  1.83280000e-07  2.88150983e-01  1.83280000e-07  2.87058824e-01 
 1.84280000e-07  2.11764706e-01  1.84280000e-07  2.99090420e-01  1.84280000e-07  3.01176471e-01 
 1.85280000e-07  2.25882353e-01  1.85280000e-07  3.11235769e-01  1.85280000e-07  3.10588235e-01 
 1.86280000e-07  2.44705882e-01  1.86280000e-07  3.24359002e-01  1.86280000e-07  3.24705882e-01 
 1.87280000e-07  2.63529412e-01  1.87280000e-07  3.38533388e-01  1.87280000e-07  3.38823529e-01 
 1.88280000e-07  2.87058824e-01  1.88280000e-07  3.53823253e-01  1.88280000e-07  3.52941176e-01 
 1.89280000e-07  3.10588235e-01  1.89280000e-07  3.70284526e-01  1.89280000e-07  3.71764706e-01 
 1.90280000e-07  3.34117647e-01  1.90280000e-07  3.87688779e-01  1.90280000e-07  3.85882353e-01 
 1.91280000e-07  3.57647059e-01  1.91280000e-07  4.05832720e-01  1.91280000e-07  4.04705882e-01 
 1.92280000e-07  3.81176471e-01  1.92280000e-07  4.24536581e-01  1.92280000e-07  4.23529412e-01 
 1.93280000e-07  4.09411765e-01  1.93280000e-07  4.43919245e-01  1.93280000e-07  4.42352941e-01 
 1.94280000e-07  4.37647059e-01  1.94280000e-07  4.64087645e-01  1.94280000e-07  4.65882353e-01 
 1.95280000e-07  4.65882353e-01  1.95280000e-07  4.84860786e-01  1.95280000e-07  4.84705882e-01 
 1.96280000e-07  4.94117647e-01  1.96280000e-07  5.06079237e-01  1.96280000e-07  5.08235294e-01 
 1.97280000e-07  5.22352941e-01  1.97280000e-07  5.27603584e-01  1.97280000e-07  5.27058824e-01 
