 3.02800000e-08  6.47273655e-01  3.02800000e-08  6.33950763e-01  3.02800000e-08  6.18713433e-01  3.02800000e-08  6.28936544e-01 
 3.12800000e-08  6.46157828e-01  3.12800000e-08  6.33451625e-01  3.12800000e-08  6.19350485e-01  3.12800000e-08  6.25189230e-01 
 3.22800000e-08  6.44859836e-01  3.22800000e-08  6.32794758e-01  3.22800000e-08  6.19925252e-01  3.22800000e-08  6.21339477e-01 
 3.32800000e-08  6.43384803e-01  3.32800000e-08  6.31984061e-01  3.32800000e-08  6.20433497e-01  3.32800000e-08  6.17405757e-01 
 3.42800000e-08  6.41738550e-01  3.42800000e-08  6.31024115e-01  3.42800000e-08  6.20871417e-01  3.42800000e-08  6.13406351e-01 
 3.52800000e-08  6.39927574e-01  3.52800000e-08  6.29920139e-01  3.52800000e-08  6.21235648e-01  3.52800000e-08  6.09359330e-01 
 3.62800000e-08  6.37959022e-01  3.62800000e-08  6.28677946e-01  3.62800000e-08  6.21523278e-01  3.62800000e-08  6.05282528e-01 
 3.72800000e-08  6.35840663e-01  3.72800000e-08  6.27303895e-01  3.72800000e-08  6.21731845e-01  3.72800000e-08  6.01193522e-01 
 3.82800000e-08  6.33580857e-01  3.82800000e-08  6.25804856e-01  3.82800000e-08  6.21859339e-01  3.82800000e-08  5.97109600e-01 
 3.92800000e-08  6.31188523e-01  3.92800000e-08  6.24188159e-01  3.92800000e-08  6.21904206e-01  3.92800000e-08  5.93047735e-01 
 4.02800000e-08  6.28673103e-01  4.02800000e-08  6.22461561e-01  4.02800000e-08  6.21865340e-01  4.02800000e-08  5.89024556e-01 
 4.12800000e-08  6.26044522e-01  4.12800000e-08  6.20633203e-01  4.12800000e-08  6.21742082e-01  4.12800000e-08  5.85056312e-01 
 4.22800000e-08  6.23313156e-01  4.22800000e-08  6.18711569e-01  4.22800000e-08  6.21534210e-01  4.22800000e-08  5.81158843e-01 
 4.32800000e-08  6.20489784e-01  4.32800000e-08  6.16705448e-01  4.32800000e-08  6.21241936e-01  4.32800000e-08  5.77347545e-01 
 4.42800000e-08  6.17585547e-01  4.42800000e-08  6.14623897e-01  4.42800000e-08  6.20865895e-01  4.42800000e-08  5.73637332e-01 
 4.52800000e-08  6.14611909e-01  4.52800000e-08  6.12476197e-01  4.52800000e-08  6.20407132e-01  4.52800000e-08  5.70042607e-01 
 4.62800000e-08  6.11580604e-01  4.62800000e-08  6.10271824e-01  4.62800000e-08  6.19867093e-01  4.62800000e-08  5.66577221e-01 
 4.72800000e-08  6.08503595e-01  4.72800000e-08  6.08020404e-01  4.72800000e-08  6.19247611e-01  4.72800000e-08  5.63254439e-01 
 4.82800000e-08  6.05393027e-01  4.82800000e-08  6.05731677e-01  4.82800000e-08  6.18550892e-01  4.82800000e-08  5.60086903e-01 
 4.92800000e-08  6.02261175e-01  4.92800000e-08  6.03415461e-01  4.92800000e-08  6.17779498e-01  4.92800000e-08  5.57086599e-01 
 5.02800000e-08  5.99120399e-01  5.02800000e-08  6.01081616e-01  5.02800000e-08  6.16936334e-01  5.02800000e-08  5.54264823e-01 
 5.12800000e-08  5.95983095e-01  5.12800000e-08  5.98740006e-01  5.12800000e-08  6.16024627e-01  5.12800000e-08  5.51632144e-01 
 5.22800000e-08  5.92861643e-01  5.22800000e-08  5.96400461e-01  5.22800000e-08  6.15047912e-01  5.22800000e-08  5.49198376e-01 
 5.32800000e-08  5.89768364e-01  5.32800000e-08  5.94072746e-01  5.32800000e-08  6.14010010e-01  5.32800000e-08  5.46972546e-01 
 5.42800000e-08  5.86715464e-01  5.42800000e-08  5.91766521e-01  5.42800000e-08  6.12915010e-01  5.42800000e-08  5.44962864e-01 
 5.52800000e-08  5.83714991e-01  5.52800000e-08  5.89491310e-01  5.52800000e-08  6.11767247e-01  5.52800000e-08  5.43176699e-01 
 5.62800000e-08  5.80778789e-01  5.62800000e-08  5.87256464e-01  5.62800000e-08  6.10571286e-01  5.62800000e-08  5.41620553e-01 
 5.72800000e-08  5.77918444e-01  5.72800000e-08  5.85071129e-01  5.72800000e-08  6.09331894e-01  5.72800000e-08  5.40300042e-01 
 5.82800000e-08  5.75145244e-01  5.82800000e-08  5.82944213e-01  5.82800000e-08  6.08054024e-01  5.82800000e-08  5.39219871e-01 
 5.92800000e-08  5.72470135e-01  5.92800000e-08  5.80884354e-01  5.92800000e-08  6.06742787e-01  5.92800000e-08  5.38383824e-01 
 6.02800000e-08  5.69903674e-01  6.02800000e-08  5.78899892e-01  6.02800000e-08  6.05403438e-01  6.02800000e-08  5.37794746e-01 
 6.12800000e-08  5.67455989e-01  6.12800000e-08  5.76998834e-01  6.12800000e-08  6.04041344e-01  6.12800000e-08  5.37454537e-01 
 6.22800000e-08  5.65136740e-01  6.22800000e-08  5.75188830e-01  6.22800000e-08  6.02661966e-01  6.22800000e-08  5.37364143e-01 
 6.32800000e-08  5.62955081e-01  6.32800000e-08  5.73477143e-01  6.32800000e-08  6.01270837e-01  6.32800000e-08  5.37523549e-01 
 6.42800000e-08  5.60919621e-01  6.42800000e-08  5.71870626e-01  6.42800000e-08  5.99873535e-01  6.42800000e-08  5.37931787e-01 
 6.52800000e-08  5.59038394e-01  6.52800000e-08  5.70375696e-01  6.52800000e-08  5.98475662e-01  6.52800000e-08  5.38586932e-01 
 6.62800000e-08  5.57318823e-01  6.62800000e-08  5.68998308e-01  6.62800000e-08  5.97082822e-01  6.62800000e-08  5.39486110e-01 
 6.72800000e-08  5.55767696e-01  6.72800000e-08  5.67743940e-01  6.72800000e-08  5.95700595e-01  6.72800000e-08  5.40625514e-01 
 6.82800000e-08  5.54391133e-01  6.82800000e-08  5.66617569e-01  6.82800000e-08  5.94334518e-01  6.82800000e-08  5.42000410e-01 
 6.92800000e-08  5.53194567e-01  6.92800000e-08  5.65623654e-01  6.92800000e-08  5.92990061e-01  6.92800000e-08  5.43605160e-01 
 7.02800000e-08  5.52182722e-01  7.02800000e-08  5.64766122e-01  7.02800000e-08  5.91672603e-01  7.02800000e-08  5.45433242e-01 
 7.12800000e-08  5.51359589e-01  7.12800000e-08  5.64048353e-01  7.12800000e-08  5.90387413e-01  7.12800000e-08  5.47477273e-01 
 7.22800000e-08  5.50728417e-01  7.22800000e-08  5.63473165e-01  7.22800000e-08  5.89139631e-01  7.22800000e-08  5.49729036e-01 
 7.32800000e-08  5.50291698e-01  7.32800000e-08  5.63042811e-01  7.32800000e-08  5.87934242e-01  7.32800000e-08  5.52179514e-01 
 7.42800000e-08  5.50051155e-01  7.42800000e-08  5.62758966e-01  7.42800000e-08  5.86776060e-01  7.42800000e-08  5.54818923e-01 
 7.52800000e-08  5.50007738e-01  7.52800000e-08  5.62622722e-01  7.52800000e-08  5.85669710e-01  7.52800000e-08  5.57636748e-01 
 7.62800000e-08  5.50161616e-01  7.62800000e-08  5.62634587e-01  7.62800000e-08  5.84619607e-01  7.62800000e-08  5.60621785e-01 
 7.72800000e-08  5.50512185e-01  7.72800000e-08  5.62794481e-01  7.72800000e-08  5.83629939e-01  7.72800000e-08  5.63762182e-01 
 7.82800000e-08  5.51058059e-01  7.82800000e-08  5.63101740e-01  7.82800000e-08  5.82704654e-01  7.82800000e-08  5.67045486e-01 
 7.92800000e-08  5.51797084e-01  7.92800000e-08  5.63555115e-01  7.92800000e-08  5.81847439e-01  7.92800000e-08  5.70458692e-01 
 8.02800000e-08  5.52726345e-01  8.02800000e-08  5.64152784e-01  8.02800000e-08  5.81061710e-01  8.02800000e-08  5.73988289e-01 
 8.12800000e-08  5.53842172e-01  8.12800000e-08  5.64892352e-01  8.12800000e-08  5.80350600e-01  8.12800000e-08  5.77620318e-01 
 8.22800000e-08  5.55140164e-01  8.22800000e-08  5.65770866e-01  8.22800000e-08  5.79716939e-01  8.22800000e-08  5.81340422e-01 
 8.32800000e-08  5.56615197e-01  8.32800000e-08  5.66784825e-01  8.32800000e-08  5.79163254e-01  8.32800000e-08  5.85133901e-01 
 8.42800000e-08  5.58261450e-01  8.42800000e-08  5.67930197e-01  8.42800000e-08  5.78691748e-01  8.42800000e-08  5.88985774e-01 
 8.52800000e-08  5.60072426e-01  8.52800000e-08  5.69202429e-01  8.52800000e-08  5.78304302e-01  8.52800000e-08  5.92880834e-01 
 8.62800000e-08  5.62040978e-01  8.62800000e-08  5.70596472e-01  8.62800000e-08  5.78002459e-01  8.62800000e-08  5.96803706e-01 
 8.72800000e-08  5.64159337e-01  8.72800000e-08  5.72106795e-01  8.72800000e-08  5.77787424e-01  8.72800000e-08  6.00738911e-01 
 8.82800000e-08  5.66419143e-01  8.82800000e-08  5.73727412e-01  8.82800000e-08  5.77660057e-01  8.82800000e-08  6.04670923e-01 
 8.92800000e-08  5.68811477e-01  8.92800000e-08  5.75451902e-01  8.92800000e-08  5.77620870e-01  8.92800000e-08  6.08584231e-01 
 9.02800000e-08  5.71326897e-01  9.02800000e-08  5.77273437e-01  9.02800000e-08  5.77670025e-01  9.02800000e-08  6.12463400e-01 
 9.12800000e-08  5.73955478e-01  9.12800000e-08  5.79184807e-01  9.12800000e-08  5.77807335e-01  9.12800000e-08  6.16293132e-01 
 9.22800000e-08  5.76686844e-01  9.22800000e-08  5.81178449e-01  9.22800000e-08  5.78032263e-01  9.22800000e-08  6.20058325e-01 
 9.32800000e-08  5.79510216e-01  9.32800000e-08  5.83246476e-01  9.32800000e-08  5.78343925e-01  9.32800000e-08  6.23744132e-01 
 9.42800000e-08  5.82414453e-01  9.42800000e-08  5.85380713e-01  9.42800000e-08  5.78741093e-01  9.42800000e-08  6.27336020e-01 
 9.52800000e-08  5.85388091e-01  9.52800000e-08  5.87572719e-01  9.52800000e-08  5.79222203e-01  9.52800000e-08  6.30819827e-01 
 9.62800000e-08  5.88419396e-01  9.62800000e-08  5.89813833e-01  9.62800000e-08  5.79785356e-01  9.62800000e-08  6.34181819e-01 
 9.72800000e-08  5.91496405e-01  9.72800000e-08  5.92095196e-01  9.72800000e-08  5.80428330e-01  9.72800000e-08  6.37408740e-01 
 9.82800000e-08  5.94606973e-01  9.82800000e-08  5.94407796e-01  9.82800000e-08  5.81148588e-01  9.82800000e-08  6.40487870e-01 
 9.92800000e-08  5.97738825e-01  9.92800000e-08  5.96742495e-01  9.92800000e-08  5.81943286e-01  9.92800000e-08  6.43407069e-01 
 1.00280000e-07  6.00879601e-01  1.00280000e-07  5.99090072e-01  1.00280000e-07  5.82809287e-01  1.00280000e-07  6.46154830e-01 
 1.01280000e-07  6.04016905e-01  1.01280000e-07  6.01441254e-01  1.01280000e-07  5.83743172e-01  1.01280000e-07  6.48720321e-01 
 1.02280000e-07  6.07138357e-01  1.02280000e-07  6.03786757e-01  1.02280000e-07  5.84741255e-01  1.02280000e-07  6.51093428e-01 
 1.03280000e-07  6.10231636e-01  1.03280000e-07  6.06117318e-01  1.03280000e-07  5.85799593e-01  1.03280000e-07  6.53264798e-01 
 1.04280000e-07  6.13284536e-01  1.04280000e-07  6.08423735e-01  1.04280000e-07  5.86914008e-01  1.04280000e-07  6.55225871e-01 
 1.05280000e-07  6.16285009e-01  1.05280000e-07  6.10696902e-01  1.05280000e-07  5.88080101e-01  1.05280000e-07  6.56968918e-01 
 1.06280000e-07  6.19221211e-01  1.06280000e-07  6.12927845e-01  1.06280000e-07  5.89293267e-01  1.06280000e-07  6.58487069e-01 
 1.07280000e-07  6.22081556e-01  1.07280000e-07  6.15107757e-01  1.07280000e-07  5.90548716e-01  1.07280000e-07  6.59774341e-01 
 1.08280000e-07  6.24854756e-01  1.08280000e-07  6.17228032e-01  1.08280000e-07  5.91841492e-01  1.08280000e-07  6.60825661e-01 
 1.09280000e-07  6.27529865e-01  1.09280000e-07  6.19280301e-01  1.09280000e-07  5.93166489e-01  1.09280000e-07  6.61636887e-01 
 1.10280000e-07  6.30096326e-01  1.10280000e-07  6.21256464e-01  1.10280000e-07  5.94518478e-01  1.10280000e-07  6.62204824e-01 
 1.11280000e-07  6.32544011e-01  1.11280000e-07  6.23148721e-01  1.11280000e-07  5.95892121e-01  1.11280000e-07  6.62527238e-01 
 1.12280000e-07  6.34863260e-01  1.12280000e-07  6.24949604e-01  1.12280000e-07  5.97281993e-01  1.12280000e-07  6.62602860e-01 
 1.13280000e-07  6.37044919e-01  1.13280000e-07  6.26652004e-01  1.13280000e-07  5.98682609e-01  1.13280000e-07  6.62431397e-01 
 1.14280000e-07  6.39080379e-01  1.14280000e-07  6.28249205e-01  1.14280000e-07  6.00088439e-01  1.14280000e-07  6.62013530e-01 
 1.15280000e-07  6.40961606e-01  1.15280000e-07  6.29734902e-01  1.15280000e-07  6.01493934e-01  1.15280000e-07  6.61350912e-01 
 1.16280000e-07  6.42681177e-01  1.16280000e-07  6.31103232e-01  1.16280000e-07  6.02893544e-01  1.16280000e-07  6.60446161e-01 
 1.17280000e-07  6.44232304e-01  1.17280000e-07  6.32348796e-01  1.17280000e-07  6.04281745e-01  1.17280000e-07  6.59302851e-01 
 1.18280000e-07  6.45608867e-01  1.18280000e-07  6.33466679e-01  1.18280000e-07  6.05653057e-01  1.18280000e-07  6.57925496e-01 
 1.19280000e-07  6.46805433e-01  1.19280000e-07  6.34452469e-01  1.19280000e-07  6.07002067e-01  1.19280000e-07  6.56319534e-01 
 1.20280000e-07  6.47817278e-01  1.20280000e-07  6.35302278e-01  1.20280000e-07  6.08323450e-01  1.20280000e-07  6.54491305e-01 
 1.21280000e-07  6.48640411e-01  1.21280000e-07  6.36012751e-01  1.21280000e-07  6.09611989e-01  1.21280000e-07  6.52448026e-01 
 1.22280000e-07  6.49271583e-01  1.22280000e-07  6.36581087e-01  1.22280000e-07  6.10862599e-01  1.22280000e-07  6.50197762e-01 
 1.23280000e-07  6.49708302e-01  1.23280000e-07  6.37005042e-01  1.23280000e-07  6.12070344e-01  1.23280000e-07  6.47749395e-01 
 1.24280000e-07  6.49948845e-01  1.24280000e-07  6.37282944e-01  1.24280000e-07  6.13230456e-01  1.24280000e-07  6.45112587e-01 
 1.25280000e-07  6.49992262e-01  1.25280000e-07  6.37413698e-01  1.25280000e-07  6.14338355e-01  1.25280000e-07  6.42297747e-01 
 1.26280000e-07  6.49838384e-01  1.26280000e-07  6.37396789e-01  1.26280000e-07  6.15389670e-01  1.26280000e-07  6.39315983e-01 
 1.27280000e-07  6.49487815e-01  1.27280000e-07  6.37232283e-01  1.27280000e-07  6.16380250e-01  1.27280000e-07  6.36179063e-01 
 1.28280000e-07  6.48941941e-01  1.28280000e-07  6.36920831e-01  1.28280000e-07  6.17306185e-01  1.28280000e-07  6.32899368e-01 
 1.29280000e-07  6.48202916e-01  1.29280000e-07  6.36463663e-01  1.29280000e-07  6.18163822e-01  1.29280000e-07  6.29489841e-01 
 1.30280000e-07  6.47273655e-01  1.30280000e-07  6.35862583e-01  1.30280000e-07  6.18949775e-01  1.30280000e-07  6.25963937e-01 
 1.31280000e-07  6.46157828e-01  1.31280000e-07  6.35119965e-01  1.31280000e-07  6.19660941e-01  1.31280000e-07  6.22335573e-01 
 1.32280000e-07  6.44859836e-01  1.32280000e-07  6.34238740e-01  1.32280000e-07  6.20294515e-01  1.32280000e-07  6.18619066e-01 
 1.33280000e-07  6.43384803e-01  1.33280000e-07  6.33222386e-01  1.33280000e-07  6.20847995e-01  1.33280000e-07  6.14829086e-01 
 1.34280000e-07  6.41738550e-01  1.34280000e-07  6.32074914e-01  1.34280000e-07  6.21319196e-01  1.34280000e-07  6.10980587e-01 
 1.35280000e-07  6.39927574e-01  1.35280000e-07  6.30800855e-01  1.35280000e-07  6.21706260e-01  1.35280000e-07  6.07088759e-01 
 1.36280000e-07  6.37959022e-01  1.36280000e-07  6.29405235e-01  1.36280000e-07  6.22007658e-01  1.36280000e-07  6.03168961e-01 
 1.37280000e-07  6.35840663e-01  1.37280000e-07  6.27893565e-01  1.37280000e-07  6.22222202e-01  1.37280000e-07  5.99236661e-01 
 1.38280000e-07  6.33580857e-01  1.38280000e-07  6.26271809e-01  1.38280000e-07  6.22349043e-01  1.38280000e-07  5.95307379e-01 
 1.39280000e-07  6.31188523e-01  1.39280000e-07  6.24546369e-01  1.39280000e-07  6.22387682e-01  1.39280000e-07  5.91396620e-01 
 1.40280000e-07  6.28673103e-01  1.40280000e-07  6.22724055e-01  1.40280000e-07  6.22337966e-01  1.40280000e-07  5.87519820e-01 
 1.41280000e-07  6.26044522e-01  1.41280000e-07  6.20812057e-01  1.41280000e-07  6.22200091e-01  1.41280000e-07  5.83692277e-01 
 1.42280000e-07  6.23313156e-01  1.42280000e-07  6.18817924e-01  1.42280000e-07  6.21974601e-01  1.42280000e-07  5.79929097e-01 
 1.43280000e-07  6.20489784e-01  1.43280000e-07  6.16749524e-01  1.43280000e-07  6.21662387e-01  1.43280000e-07  5.76245131e-01 
 1.44280000e-07  6.17585547e-01  1.44280000e-07  6.14615021e-01  1.44280000e-07  6.21264680e-01  1.44280000e-07  5.72654917e-01 
 1.45280000e-07  6.14611909e-01  1.45280000e-07  6.12422838e-01  1.45280000e-07  6.20783050e-01  1.45280000e-07  5.69172624e-01 
 1.46280000e-07  6.11580604e-01  1.46280000e-07  6.10181629e-01  1.46280000e-07  6.20219398e-01  1.46280000e-07  5.65811996e-01 
 1.47280000e-07  6.08503595e-01  1.47280000e-07  6.07900237e-01  1.47280000e-07  6.19575949e-01  1.47280000e-07  5.62586294e-01 
 1.48280000e-07  6.05393027e-01  1.48280000e-07  6.05587667e-01  1.48280000e-07  6.18855241e-01  1.48280000e-07  5.59508249e-01 
 1.49280000e-07  6.02261175e-01  1.49280000e-07  6.03253045e-01  1.49280000e-07  6.18060120e-01  1.49280000e-07  5.56590007e-01 
 1.50280000e-07  5.99120399e-01  1.50280000e-07  6.00905584e-01  1.50280000e-07  6.17193723e-01  1.50280000e-07  5.53843087e-01 
 1.51280000e-07  5.95983095e-01  1.51280000e-07  5.98554551e-01  1.51280000e-07  6.16259469e-01  1.51280000e-07  5.51278328e-01 
 1.52280000e-07  5.92861643e-01  1.52280000e-07  5.96209222e-01  1.52280000e-07  6.15261047e-01  1.52280000e-07  5.48905853e-01 
 1.53280000e-07  5.89768364e-01  1.53280000e-07  5.93878854e-01  1.53280000e-07  6.14202395e-01  1.53280000e-07  5.46735023e-01 
 1.54280000e-07  5.86715464e-01  1.54280000e-07  5.91572643e-01  1.54280000e-07  6.13087692e-01  1.54280000e-07  5.44774407e-01 
 1.55280000e-07  5.83714991e-01  1.55280000e-07  5.89299692e-01  1.55280000e-07  6.11921338e-01  1.55280000e-07  5.43031742e-01 
 1.56280000e-07  5.80778789e-01  1.56280000e-07  5.87068971e-01  1.56280000e-07  6.10707935e-01  1.56280000e-07  5.41513905e-01 
 1.57280000e-07  5.77918444e-01  1.57280000e-07  5.84889283e-01  1.57280000e-07  6.09452273e-01  1.57280000e-07  5.40226886e-01 
 1.58280000e-07  5.75145244e-01  1.58280000e-07  5.82769230e-01  1.58280000e-07  6.08159306e-01  1.58280000e-07  5.39175765e-01 
 1.59280000e-07  5.72470135e-01  1.59280000e-07  5.80717180e-01  1.59280000e-07  6.06834138e-01  1.59280000e-07  5.38364690e-01 
 1.60280000e-07  5.69903674e-01  1.60280000e-07  5.78741231e-01  1.60280000e-07  6.05481999e-01  1.60280000e-07  5.37796861e-01 
 1.61280000e-07  5.67455989e-01  1.61280000e-07  5.76849180e-01  1.61280000e-07  6.04108224e-01  1.61280000e-07  5.37474519e-01 
 1.62280000e-07  5.65136740e-01  1.62280000e-07  5.75048496e-01  1.62280000e-07  6.02718236e-01  1.62280000e-07  5.37398938e-01 
 1.63280000e-07  5.62955081e-01  1.63280000e-07  5.73346284e-01  1.63280000e-07  6.01317521e-01  1.63280000e-07  5.37570413e-01 
 1.64280000e-07  5.60919621e-01  1.64280000e-07  5.71749263e-01  1.64280000e-07  5.99911605e-01  1.64280000e-07  5.37988270e-01 
 1.65280000e-07  5.59038394e-01  1.65280000e-07  5.70263735e-01  1.65280000e-07  5.98506038e-01  1.65280000e-07  5.38650859e-01 
 1.66280000e-07  5.57318823e-01  1.66280000e-07  5.68895562e-01  1.66280000e-07  5.97106367e-01  1.66280000e-07  5.39555565e-01 
 1.67280000e-07  5.55767696e-01  1.67280000e-07  5.67650145e-01  1.67280000e-07  5.95718116e-01  1.67280000e-07  5.40698817e-01 
 1.68280000e-07  5.54391133e-01  1.68280000e-07  5.66532398e-01  1.68280000e-07  5.94346763e-01  1.68280000e-07  5.42076104e-01 
 1.69280000e-07  5.53194567e-01  1.69280000e-07  5.65546732e-01  1.69280000e-07  5.92997721e-01  1.69280000e-07  5.43681990e-01 
 1.70280000e-07  5.52182722e-01  1.70280000e-07  5.64697038e-01  1.70280000e-07  5.91676314e-01  1.70280000e-07  5.45510137e-01 
 1.71280000e-07  5.51359589e-01  1.71280000e-07  5.63986669e-01  1.71280000e-07  5.90387756e-01  1.71280000e-07  5.47553330e-01 
 1.72280000e-07  5.50728417e-01  1.72280000e-07  5.63418429e-01  1.72280000e-07  5.89137134e-01  1.72280000e-07  5.49803507e-01 
 1.73280000e-07  5.50291698e-01  1.73280000e-07  5.62994559e-01  1.73280000e-07  5.87929382e-01  1.73280000e-07  5.52251786e-01 
 1.74280000e-07  5.50051155e-01  1.74280000e-07  5.62716733e-01  1.74280000e-07  5.86769268e-01  1.74280000e-07  5.54888505e-01 
 1.75280000e-07  5.50007738e-01  1.75280000e-07  5.62586047e-01  1.75280000e-07  5.85661369e-01  1.75280000e-07  5.57703258e-01 
 1.76280000e-07  5.50161616e-01  1.76280000e-07  5.62603017e-01  1.76280000e-07  5.84610058e-01  1.76280000e-07  5.60684937e-01 
 1.77280000e-07  5.50512185e-01  1.77280000e-07  5.62767575e-01  1.77280000e-07  5.83619485e-01  1.77280000e-07  5.63821775e-01 
 1.78280000e-07  5.51058059e-01  1.78280000e-07  5.63079074e-01  1.78280000e-07  5.82693558e-01  1.78280000e-07  5.67101391e-01 
 1.79280000e-07  5.51797084e-01  1.79280000e-07  5.63536282e-01  1.79280000e-07  5.81835931e-01  1.79280000e-07  5.70510843e-01 
 1.80280000e-07  5.52726345e-01  1.80280000e-07  5.64137396e-01  1.80280000e-07  5.81049990e-01  1.80280000e-07  5.74036675e-01 
 1.81280000e-07  5.53842172e-01  1.81280000e-07  5.64880043e-01  1.81280000e-07  5.80338835e-01  1.81280000e-07  5.77664973e-01 
