22908.7 -25.3417
23988.3 -25.3417
25118.9 -25.3417
26302.7 -25.3417
27542.3 -25.3417
28840.3 -25.3417
30199.5 -25.3417
31622.8 -25.3417
33113.1 -25.3417
34673.7 -25.3417
36307.8 -25.3417
38018.9 -25.3417
39810.7 -25.3417
41686.9 -25.3417
43651.6 -25.3416
45708.8 -25.3416
47863 -25.3416
50118.7 -25.3416
52480.7 -25.3416
54954.1 -25.3416
57544 -25.3416
60256 -25.3416
63095.7 -25.3415
66069.3 -25.3415
69183.1 -25.3415
72443.6 -25.3415
75857.8 -25.3414
79432.8 -25.3414
83176.4 -25.3414
87096.4 -25.3413
91201.1 -25.3413
95499.3 -25.3413
100000 -25.3412
104713 -25.3412
109648 -25.3411
114815 -25.3411
120226 -25.341
125893 -25.3409
131826 -25.3408
138038 -25.3407
144544 -25.3407
151356 -25.3405
158489 -25.3404
165959 -25.3403
173780 -25.3402
181970 -25.34
190546 -25.3398
199526 -25.3397
208930 -25.3395
218776 -25.3392
229087 -25.339
239883 -25.3387
251189 -25.3385
263027 -25.3381
275423 -25.3378
288403 -25.3374
301995 -25.337
316228 -25.3365
331131 -25.336
346737 -25.3355
363078 -25.3349
380189 -25.3342
398107 -25.3335
416869 -25.3327
436516 -25.3318
457088 -25.3309
478630 -25.3298
501187 -25.3287
524807 -25.3274
549541 -25.326
575440 -25.3245
602560 -25.3228
630957 -25.321
660693 -25.319
691831 -25.3169
724436 -25.3145
758578 -25.3118
794328 -25.309
831764 -25.3058
870964 -25.3024
912011 -25.2986
954993 -25.2945
1E+06 -25.29
1.04713E+06 -25.285
1.09648E+06 -25.2796
1.14815E+06 -25.2737
1.20226E+06 -25.2672
1.25893E+06 -25.26
1.31826E+06 -25.2523
1.38038E+06 -25.2438
1.44544E+06 -25.2345
1.51356E+06 -25.2243
1.58489E+06 -25.2132
1.65959E+06 -25.2011
1.7378E+06 -25.1878
1.8197E+06 -25.1733
1.90546E+06 -25.1575
1.99526E+06 -25.1403
2.0893E+06 -25.1215
2.18776E+06 -25.101
2.29087E+06 -25.0787
2.39883E+06 -25.0545
2.51189E+06 -25.0281
2.63027E+06 -24.9994
2.75423E+06 -24.9682
2.88403E+06 -24.9344
3.01995E+06 -24.8977
3.16228E+06 -24.858
3.31131E+06 -24.8151
3.46737E+06 -24.7687
3.63078E+06 -24.7187
3.80189E+06 -24.6647
3.98107E+06 -24.6067
4.16869E+06 -24.5444
4.36516E+06 -24.4776
4.57088E+06 -24.4062
4.7863E+06 -24.3299
5.01187E+06 -24.2487
5.24807E+06 -24.1623
5.49541E+06 -24.0709
5.7544E+06 -23.9743
6.0256E+06 -23.8726
6.30957E+06 -23.7659
6.60693E+06 -23.6544
6.91831E+06 -23.5383
7.24436E+06 -23.418
7.58578E+06 -23.2941
7.94328E+06 -23.1671
8.31764E+06 -23.0378
8.70964E+06 -22.9071
9.12011E+06 -22.776
9.54993E+06 -22.6458
1E+07 -22.518
1.04713E+07 -22.394
1.09648E+07 -22.2756
1.14815E+07 -22.1647
1.20226E+07 -22.0634
1.25893E+07 -21.9738
1.31826E+07 -21.898
1.38038E+07 -21.8383
1.44544E+07 -21.7967
1.51356E+07 -21.7753
1.58489E+07 -21.7758
1.65959E+07 -21.7997
1.7378E+07 -21.8482
1.8197E+07 -21.9221
1.90546E+07 -22.0217
1.99526E+07 -22.1471
2.0893E+07 -22.2977
2.18776E+07 -22.4728
2.29087E+07 -22.6713
2.39883E+07 -22.8918
2.51189E+07 -23.1329
2.63027E+07 -23.3928
2.75423E+07 -23.6699
2.88403E+07 -23.9625
3.01995E+07 -24.269
3.16228E+07 -24.5878
3.31131E+07 -24.9175
3.46737E+07 -25.2568
3.63078E+07 -25.6044
3.80189E+07 -25.9593
3.98107E+07 -26.3204
4.16869E+07 -26.6869
4.36516E+07 -27.0582
4.57088E+07 -27.4334
4.7863E+07 -27.8122
5.01187E+07 -28.1938
5.24807E+07 -28.578
5.49541E+07 -28.9644
5.7544E+07 -29.3527
6.0256E+07 -29.7425
6.30957E+07 -30.1337
6.60693E+07 -30.5261
6.91831E+07 -30.9195
7.24436E+07 -31.3137
7.58578E+07 -31.7087
7.94328E+07 -32.1044
8.31764E+07 -32.5005
8.70964E+07 -32.8972
9.12011E+07 -33.2943
9.54993E+07 -33.6917
1E+08 -34.0894
1.04713E+08 -34.4874
1.09648E+08 -34.8856
1.14815E+08 -35.2841
1.20226E+08 -35.6827
1.25893E+08 -36.0814
1.31826E+08 -36.4803
1.38038E+08 -36.8794
1.44544E+08 -37.2785
1.51356E+08 -37.6777
1.58489E+08 -38.077
1.65959E+08 -38.4764
1.7378E+08 -38.8758
1.8197E+08 -39.2753
1.90546E+08 -39.6748
1.99526E+08 -40.0744
2.0893E+08 -40.4741
2.18776E+08 -40.8737
2.29087E+08 -41.2734
2.39883E+08 -41.6731
2.51189E+08 -42.0729
2.63027E+08 -42.4727
2.75423E+08 -42.8725
2.88403E+08 -43.2723
3.01995E+08 -43.6721
3.16228E+08 -44.072
3.31131E+08 -44.4718
3.46737E+08 -44.8717
3.63078E+08 -45.2716
3.80189E+08 -45.6715
3.98107E+08 -46.0714
4.16869E+08 -46.4713
4.36516E+08 -46.8712
4.57088E+08 -47.2712
4.7863E+08 -47.6711
5.01187E+08 -48.0711
5.24807E+08 -48.471
5.49541E+08 -48.871
5.7544E+08 -49.2709
6.0256E+08 -49.6709
6.30957E+08 -50.0708
6.60693E+08 -50.4708
6.91831E+08 -50.8708
7.24436E+08 -51.2707
7.58578E+08 -51.6707
7.94328E+08 -52.0707
8.31764E+08 -52.4707
8.70964E+08 -52.8707
9.12011E+08 -53.2706
9.54993E+08 -53.6706
1E+09 -54.0706
